_type,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,card
snscrape.modules.twitter.Tweet,https://twitter.com/jujununyeri/status/751880703084724225,2016-07-09 20:48:23+00:00,"Ümraniyede cecelistan devleti kurmaya çalışıyor, başkanlık sistemi kasıyormuşsun #senibaşkanyaptırmayacağız #IrkçıCeceli","Ümraniyede cecelistan devleti kurmaya çalışıyor, başkanlık sistemi kasıyormuşsun #senibaşkanyaptırmayacağız #IrkçıCeceli",751880703084724225,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jujununyeri', 'id': 269230238, 'displayname': 'juju', 'description': 'event manager & content creator RT showcusu instagram: jujununyeri', 'rawDescription': 'event manager & content creator RT showcusu instagram: jujununyeri', 'descriptionUrls': None, 'verified': False, 'created': '2011-03-20T10:24:56+00:00', 'followersCount': 1274, 'friendsCount': 469, 'statusesCount': 8934, 'favouritesCount': 19934, 'listedCount': 6, 'mediaCount': 795, 'location': 'Kadıköy', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1353805685843238913/wBm9-TgB_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/269230238/1592431328', 'label': None, 'url': 'https://twitter.com/jujununyeri'}",0,1,7,0,751880703084724225,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,"['senibaşkanyaptırmayacağız', 'IrkçıCeceli']",,
snscrape.modules.twitter.Tweet,https://twitter.com/IBuzgan/status/751879951838740480,2016-07-09 20:45:24+00:00,İşin ilginç yanı Burhan Kuzu'nun Başkanlık Sistemi adında bir kitap yazmasıdır.,İşin ilginç yanı Burhan Kuzu'nun Başkanlık Sistemi adında bir kitap yazmasıdır.,751879951838740480,"{'_type': 'snscrape.modules.twitter.User', 'username': 'IBuzgan', 'id': 1013634942, 'displayname': 'ilyas buzgan', 'description': 'Demokrasiyi Güçlendirme Derneği Başkanı\nSiyaset Bilimi & Felsefe\n@demgucdernegi', 'rawDescription': 'Demokrasiyi Güçlendirme Derneği Başkanı\nSiyaset Bilimi & Felsefe\n@demgucdernegi', 'descriptionUrls': None, 'verified': False, 'created': '2012-12-15T17:45:31+00:00', 'followersCount': 6021, 'friendsCount': 632, 'statusesCount': 55335, 'favouritesCount': 11468, 'listedCount': 10, 'mediaCount': 3002, 'location': '', 'protected': False, 'linkUrl': 'https://youtube.com/channel/UCR4imTaN9t17978uqeFihrw', 'linkTcourl': 'https://t.co/6O6h7FUgij', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1418590287006519299/SD4-DG4l_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1013634942/1594678345', 'label': None, 'url': 'https://twitter.com/IBuzgan'}",0,0,2,0,751879951838740480,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/YavasogluSalim/status/751876816223268864,2016-07-09 20:32:56+00:00,@cengoya Başkanlık sistemi ile ayı medeniyeti-Bering Boğazına da bi köprü yaparız-Dünya da bizden prestijli ayı olmaz-bu köprü dünyanın,@cengoya Başkanlık sistemi ile ayı medeniyeti-Bering Boğazına da bi köprü yaparız-Dünya da bizden prestijli ayı olmaz-bu köprü dünyanın,751876816223268864,"{'_type': 'snscrape.modules.twitter.User', 'username': 'YavasogluSalim', 'id': 447056012, 'displayname': 'Salim Yavaşoğlu', 'description': 'Gazeteci-Hayatlarında bir kez dahi mantıklı tavsiyelerin dışına çıkmamış olanlar. Yavaş yavaş ölürler.', 'rawDescription': 'Gazeteci-Hayatlarında bir kez dahi mantıklı tavsiyelerin dışına çıkmamış olanlar. Yavaş yavaş ölürler.', 'descriptionUrls': None, 'verified': False, 'created': '2011-12-26T13:05:00+00:00', 'followersCount': 4930, 'friendsCount': 5633, 'statusesCount': 59581, 'favouritesCount': 734, 'listedCount': 10, 'mediaCount': 11178, 'location': 'Üstünde', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/378800000654976783/7081a411d1e297e3edc6b52009d7126b_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/447056012/1398301736', 'label': None, 'url': 'https://twitter.com/YavasogluSalim'}",0,0,0,0,636535723458469888,tr,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Cengoya', 'id': 1435026917153980418, 'displayname': 'Cengo', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Cengoya'}]","{'_type': 'snscrape.modules.twitter.Coordinates', 'longitude': 28.6321043, 'latitude': 40.8027337}","{'_type': 'snscrape.modules.twitter.Place', 'fullName': 'İstanbul, Türkiye', 'name': 'İstanbul', 'type': 'city', 'country': 'Turkey', 'countryCode': 'TR'}",,,
snscrape.modules.twitter.Tweet,https://twitter.com/SenemGurhan/status/751872957832626176,2016-07-09 20:17:36+00:00,"19 Kasım 2002 tarihli @Vatan Gzt
M.Birsel'in Erdoğan röportajı: ""Başkanlık sistemi bize daha uygun""
Niyeti belliymiş https://t.co/pVwDn9TxGV","19 Kasım 2002 tarihli @Vatan Gzt
M.Birsel'in Erdoğan röportajı: ""Başkanlık sistemi bize daha uygun""
Niyeti belliymiş https://t.co/pVwDn9TxGV",751872957832626176,"{'_type': 'snscrape.modules.twitter.User', 'username': 'SenemGurhan', 'id': 2862630088, 'displayname': 'Senem Gürhan', 'description': 'Ağır ağır çıkacaksın bu merdivenlerden.. - For English @senemgurhaneng', 'rawDescription': 'Ağır ağır çıkacaksın bu merdivenlerden.. - For English @senemgurhaneng', 'descriptionUrls': None, 'verified': False, 'created': '2014-11-05T14:47:37+00:00', 'followersCount': 4272, 'friendsCount': 4847, 'statusesCount': 16476, 'favouritesCount': 5958, 'listedCount': 11, 'mediaCount': 4155, 'location': 'Aşkım İzmir', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/897543340949999616/G6lNIcVM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2862630088/1502826187', 'label': None, 'url': 'https://twitter.com/SenemGurhan'}",1,0,0,0,751872957832626176,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Cm8wceWW8AAmQd3?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Cm8wceWW8AAmQd3?format=jpg&name=large'}]",,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Vatan', 'id': 74397456, 'displayname': 'Vatan', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Vatan'}]",,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/LeventEHE/status/751863220357464064,2016-07-09 19:38:55+00:00,Başkanlık sistemi demek zaten federe devlet demek bir yerde. https://t.co/QW5Gy2zc9L,Başkanlık sistemi demek zaten federe devlet demek bir yerde. twitter.com/smeydan/status…,751863220357464064,"{'_type': 'snscrape.modules.twitter.User', 'username': 'LeventEHE', 'id': 275473982, 'displayname': 'MCMVII®🏆', 'description': ""ÜLKEME,ATATÜRK'E ve FENERBAHÇEME laf söyletmem! akp'liler-fetocular,vatan hainleri uzak dursunlar!Küfürbazım!Kimseyi takip etmek zorunda değilim,kimse de beni."", 'rawDescription': ""ÜLKEME,ATATÜRK'E ve FENERBAHÇEME laf söyletmem! akp'liler-fetocular,vatan hainleri uzak dursunlar!Küfürbazım!Kimseyi takip etmek zorunda değilim,kimse de beni."", 'descriptionUrls': None, 'verified': False, 'created': '2011-04-01T10:35:03+00:00', 'followersCount': 1374, 'friendsCount': 782, 'statusesCount': 103050, 'favouritesCount': 1179, 'listedCount': 14, 'mediaCount': 4498, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1411762886515494913/HvSYH_98_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/275473982/1539270419', 'label': None, 'url': 'https://twitter.com/LeventEHE'}",1,0,0,0,751863220357464064,tr,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://twitter.com/#!/download/ipad,Twitter for iPad,['https://twitter.com/smeydan/status/751830541981323264'],['https://t.co/QW5Gy2zc9L'],,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/SMEYDAN/status/751830541981323264', 'date': '2016-07-09T17:29:04+00:00', 'content': ""Türkiye'nin demografik yapısını değiştirme isteğini,federatif din devleti yolunda üniter,laik,ulus devletin tasfiyesi kapsamında düşünmeli!"", 'renderedContent': ""Türkiye'nin demografik yapısını değiştirme isteğini,federatif din devleti yolunda üniter,laik,ulus devletin tasfiyesi kapsamında düşünmeli!"", 'id': 751830541981323264, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'SMEYDAN', 'id': 149128223, 'displayname': 'Sinan Meydan', 'description': 'Historian,Author/Tarihçi,Yazar, (öğrenim) İstanbul Üniversitesi Tarih, İnkılap Yayınevi, Sözcü Gazetesi Instagram.com/sinanmydn', 'rawDescription': 'Historian,Author/Tarihçi,Yazar, (öğrenim) İstanbul Üniversitesi Tarih, İnkılap Yayınevi, Sözcü Gazetesi https://t.co/lSzusLzSLZ', 'descriptionUrls': [{'text': 'Instagram.com/sinanmydn', 'url': 'http://Instagram.com/sinanmydn', 'tcourl': 'https://t.co/lSzusLzSLZ', 'indices': [104, 127]}], 'verified': False, 'created': '2010-05-28T13:51:41+00:00', 'followersCount': 637883, 'friendsCount': 1897, 'statusesCount': 41231, 'favouritesCount': 50365, 'listedCount': 802, 'mediaCount': 3295, 'location': 'İstanbul, Türkiye', 'protected': False, 'linkUrl': 'https://www.sinanmeydan.com.tr/', 'linkTcourl': 'https://t.co/ySes2uhcjD', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1186247887849709568/MRemDbe8_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/149128223/1646683744', 'label': None, 'url': 'https://twitter.com/SMEYDAN'}, 'replyCount': 6, 'retweetCount': 140, 'likeCount': 199, 'quoteCount': 5, 'conversationId': 751786140315811841, 'lang': 'tr', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'sourceUrl': 'http://twitter.com/download/android', 'sourceLabel': 'Twitter for Android', 'outlinks': None, 'tcooutlinks': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': 751818785200410624, 'inReplyToUser': {'_type': 'snscrape.modules.twitter.User', 'username': 'SMEYDAN', 'id': 149128223, 'displayname': 'Sinan Meydan', 'description': 'Historian,Author/Tarihçi,Yazar, (öğrenim) İstanbul Üniversitesi Tarih, İnkılap Yayınevi, Sözcü Gazetesi Instagram.com/sinanmydn', 'rawDescription': 'Historian,Author/Tarihçi,Yazar, (öğrenim) İstanbul Üniversitesi Tarih, İnkılap Yayınevi, Sözcü Gazetesi https://t.co/lSzusLzSLZ', 'descriptionUrls': [{'text': 'Instagram.com/sinanmydn', 'url': 'http://Instagram.com/sinanmydn', 'tcourl': 'https://t.co/lSzusLzSLZ', 'indices': [104, 127]}], 'verified': False, 'created': '2010-05-28T13:51:41+00:00', 'followersCount': 637883, 'friendsCount': 1897, 'statusesCount': 41231, 'favouritesCount': 50365, 'listedCount': 802, 'mediaCount': 3295, 'location': 'İstanbul, Türkiye', 'protected': False, 'linkUrl': 'https://www.sinanmeydan.com.tr/', 'linkTcourl': 'https://t.co/ySes2uhcjD', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1186247887849709568/MRemDbe8_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/149128223/1646683744', 'label': None, 'url': 'https://twitter.com/SMEYDAN'}, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': None}",,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/AkBakisDergisi/status/751861405331185664,2016-07-09 19:31:42+00:00,Belediyeler Başkanlık Sistemi İle Yönetiliyor... https://t.co/ZJT1UljWkt @FatihBelediye @mustafademir @Akparti @TC_Basbakan,Belediyeler Başkanlık Sistemi İle Yönetiliyor... akbakis.com/belediyeler-ba… @FatihBelediye @mustafademir @Akparti @TC_Basbakan,751861405331185664,"{'_type': 'snscrape.modules.twitter.User', 'username': 'AkBakisDergisi', 'id': 4925450495, 'displayname': 'Ak Bakış', 'description': 'haber@akbakis.com', 'rawDescription': 'haber@akbakis.com', 'descriptionUrls': None, 'verified': False, 'created': '2016-02-17T21:55:29+00:00', 'followersCount': 16, 'friendsCount': 123, 'statusesCount': 251, 'favouritesCount': 11, 'listedCount': 1, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': 'http://www.akbakis.com', 'linkTcourl': 'https://t.co/rGE2D5OmqV', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/747483863434297344/nLIwrOoy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/4925450495/1455748654', 'label': None, 'url': 'https://twitter.com/AkBakisDergisi'}",0,0,0,0,751861405331185664,tr,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://www.akbakis.com/belediyeler-baskanlik-sistemi-ile-yonetiliyor/'],['https://t.co/ZJT1UljWkt'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'FatihBelediye', 'id': 412097766, 'displayname': 'Fatih Belediyesi', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/FatihBelediye'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'mustafademir', 'id': 122684595, 'displayname': 'Mustafa Demir 🇹🇷', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/mustafademir'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'Akparti', 'id': 1628824092, 'displayname': 'AK Parti', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Akparti'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'TC_Basbakan', 'id': 1019324490671640578, 'displayname': 'TC Başbakanlık', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/TC_Basbakan'}]",,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/AsenAlya/status/751854456636071936,2016-07-09 19:04:05+00:00,"tartışılırken,pkk ve taraftarları olan hainleri Başkanlık Sistemi adı altında İhanet,Bölme Sistemiyle nasıl bir arada tutacaklar?Büyük Yalan","tartışılırken,pkk ve taraftarları olan hainleri Başkanlık Sistemi adı altında İhanet,Bölme Sistemiyle nasıl bir arada tutacaklar?Büyük Yalan",751854456636071936,"{'_type': 'snscrape.modules.twitter.User', 'username': 'AsenAlya', 'id': 3367653519, 'displayname': 'Asen', 'description': '#TÜRK Şiganzaret International Relations / Camborne School of Mines /2015 #Aries', 'rawDescription': '#TÜRK Şiganzaret International Relations / Camborne School of Mines /2015 #Aries', 'descriptionUrls': None, 'verified': False, 'created': '2015-07-09T14:32:15+00:00', 'followersCount': 2370, 'friendsCount': 1060, 'statusesCount': 48483, 'favouritesCount': 13057, 'listedCount': 23, 'mediaCount': 850, 'location': 'İstanbul-Londra-New York', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1317852481649582081/VCeUcP01_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3367653519/1572626044', 'label': None, 'url': 'https://twitter.com/AsenAlya'}",0,1,1,0,751854456636071936,tr,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/312_fatos/status/751848622648659968,2016-07-09 18:40:54+00:00,Amerika modeli başkanlık sistemi Türkiye için hiçbir şekilde kabul edilemez. #BizeLazımOlan https://t.co/KoD8ChWIwP,Amerika modeli başkanlık sistemi Türkiye için hiçbir şekilde kabul edilemez. #BizeLazımOlan https://t.co/KoD8ChWIwP,751848622648659968,"{'_type': 'snscrape.modules.twitter.User', 'username': '312_fatos', 'id': 3141904996, 'displayname': 'Fatma', 'description': 'Her insanın ruhu dost ve seven birini arar. Seven nasıl olur? Affedici, merhametli akıllı, şefkatli, dengeli ve tutarlı olur.\n a9.com.tr harunyahya.org', 'rawDescription': 'Her insanın ruhu dost ve seven birini arar. Seven nasıl olur? Affedici, merhametli akıllı, şefkatli, dengeli ve tutarlı olur.\n https://t.co/z9eUkToynF https://t.co/O6bQ3WksX7', 'descriptionUrls': [{'text': 'a9.com.tr', 'url': 'http://a9.com.tr', 'tcourl': 'https://t.co/z9eUkToynF', 'indices': [127, 150]}, {'text': 'harunyahya.org', 'url': 'http://harunyahya.org', 'tcourl': 'https://t.co/O6bQ3WksX7', 'indices': [151, 174]}], 'verified': False, 'created': '2015-04-06T20:40:06+00:00', 'followersCount': 393, 'friendsCount': 220, 'statusesCount': 37053, 'favouritesCount': 33948, 'listedCount': 11, 'mediaCount': 3504, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/783882232964509697/lb7ZhJNd_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3141904996/1467232858', 'label': None, 'url': 'https://twitter.com/312_fatos'}",0,1,0,0,751848622648659968,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Cm8aPd9WgAAuP1c?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Cm8aPd9WgAAuP1c?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Cm8aQhNWIAALCRO?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Cm8aQhNWIAALCRO?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Cm8aSBOWEAA8tc3?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Cm8aSBOWEAA8tc3?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Cm8aT_aWEAAdP1p?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Cm8aT_aWEAAdP1p?format=jpg&name=large'}]",,,,,,,,['BizeLazımOlan'],,
snscrape.modules.twitter.Tweet,https://twitter.com/amsterdamurat78/status/751847411279073280,2016-07-09 18:36:06+00:00,@AliCemilKaya_ @invisibleman110 Başkanlık Sistemi Uğruna Bütün Teröristleri Önce Vatandaşlık Verir Sonra Seçmen Yapıp Sonra Da Vekil Yapar,@AliCemilKaya_ @invisibleman110 Başkanlık Sistemi Uğruna Bütün Teröristleri Önce Vatandaşlık Verir Sonra Seçmen Yapıp Sonra Da Vekil Yapar,751847411279073280,"{'_type': 'snscrape.modules.twitter.User', 'username': 'amsterdamurat78', 'id': 2831334717, 'displayname': 'Murat Oruç', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2014-10-15T10:02:58+00:00', 'followersCount': 99, 'friendsCount': 293, 'statusesCount': 3678, 'favouritesCount': 5, 'listedCount': 0, 'mediaCount': 5, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/750803949947592704/50tjkaoe_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/amsterdamurat78'}",0,0,0,0,751719072992268288,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,7.517190729922683e+17,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Politikaloji', 'id': 4286530455, 'displayname': None, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Politikaloji'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'invisibleman110', 'id': 2967865161, 'displayname': 'Cem Ustaoglu', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/invisibleman110'}]",,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/muhammetayvaz/status/751841858230349825,2016-07-09 18:14:02+00:00,Bir @YouTube videosu beğendim: https://t.co/xTZEmS4M60 Turgut Özal'dan başkanlık sistemi yorumu,Bir @YouTube videosu beğendim: youtu.be/er61trCyB5E?a Turgut Özal'dan başkanlık sistemi yorumu,751841858230349825,"{'_type': 'snscrape.modules.twitter.User', 'username': 'muhammetayvaz', 'id': 483746118, 'displayname': 'muhammetayvaz@gmail.', 'description': 'Twitter Takipçi Arttırma : TwitterTakipciKazanma.com/Ref.php?Ref=mu…', 'rawDescription': 'Twitter Takipçi Arttırma : https://t.co/PTxJleT4yY…', 'descriptionUrls': [{'text': 'TwitterTakipciKazanma.com/Ref.php?Ref=mu', 'url': 'http://TwitterTakipciKazanma.com/Ref.php?Ref=mu', 'tcourl': 'https://t.co/PTxJleT4yY', 'indices': [27, 50]}], 'verified': False, 'created': '2012-02-05T10:37:42+00:00', 'followersCount': 497, 'friendsCount': 2438, 'statusesCount': 6836, 'favouritesCount': 306, 'listedCount': 0, 'mediaCount': 539, 'location': 'petronas ve spedeoil ile hizme', 'protected': False, 'linkUrl': 'http://twittertakipcikazanma.com/Ref.php?Ref=muhammetayvaz', 'linkTcourl': 'https://t.co/0Pl5QOl5m0', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/858047426908876801/fGS6B-WN_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/483746118/1420736646', 'label': None, 'url': 'https://twitter.com/muhammetayvaz'}",0,0,0,0,751841858230349825,tr,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",https://www.google.com/,Google,['http://youtu.be/er61trCyB5E?a'],['https://t.co/xTZEmS4M60'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'YouTube', 'id': 10228272, 'displayname': 'YouTube', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/YouTube'}]",,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/hseyinkanbur3/status/751827245472284672,2016-07-09 17:15:58+00:00,Rizede Baskanlik sistemi denilince ilk akla gelen isim Huseyin Kanbur.,Rizede Baskanlik sistemi denilince ilk akla gelen isim Huseyin Kanbur.,751827245472284672,"{'_type': 'snscrape.modules.twitter.User', 'username': 'hseyinkanbur3', 'id': 611961166, 'displayname': 'G.Uzm.Hüseyin Kanbur', 'description': 'Bilgi ,dünyada ki en büyük güçtür.H.K', 'rawDescription': 'Bilgi ,dünyada ki en büyük güçtür.H.K', 'descriptionUrls': None, 'verified': False, 'created': '2012-06-18T20:05:41+00:00', 'followersCount': 136, 'friendsCount': 489, 'statusesCount': 3496, 'favouritesCount': 968, 'listedCount': 0, 'mediaCount': 174, 'location': 'Türkiye', 'protected': False, 'linkUrl': 'http://yerlivemillianayasa.org/', 'linkTcourl': 'https://t.co/4SCMiEVaUL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/836625135658536965/D_QHZGHe_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/611961166/1475563186', 'label': None, 'url': 'https://twitter.com/hseyinkanbur3'}",0,0,0,0,751827245472284672,tr,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,,,,,,
